Text,Entities
"The individual mentions that their uncle suffered from hypertension where ""uncle"" and ""individual"" are (Person); ""hypertension"" is (Finding) and refers to ""uncle"" (Person)",individual : (Person); uncle : (Person); hypertension : (Finding)
"His medical records reveal a history of asthma, and his mother has been treated for it as well where ""mother"" and ""his"" are (Person); ""asthma"" is (Finding) and refers to ""mother"" (Person)",his : (Person); mother : (Person); asthma : (Finding)
"The woman disclosed that her sister has been diagnosed with arthritis where ""sister"" and ""woman"" are (Person); ""arthritis"" is (Finding) and refers to ""sister"" (Person)",woman : (Person); sister : (Person); arthritis : (Finding)
"The patient indicates that their father had a history of heart disease where ""father"" and ""patient"" are (Person); ""heart disease"" is (Finding) and refers to ""father"" (Person)",patient : (Person); father : (Person); heart disease : (Finding)
The individual mentions that her uncle suffers from hypertension and her father is healthy.,individual : (Person); uncle : (Person); father : (Person); hypertension : (Finding)
"His medical records indicate a history of asthma, and his mother has also been diagnosed with it.",His : (Person); mother : (Person); asthma : (Finding)
The patient’s family history includes a sister with high cholesterol and a brother who has been diagnosed with allergies.,patient : (Person); sister : (Person); brother : (Person); high cholesterol : (Finding); allergies : (Finding)
"She states that both her parents are in good health, but her grandmother had osteoporosis.",She : (Person); parents : (Person); grandmother : (Person); osteoporosis : (Finding)
The individual states that both uncles suffered from hypertension.,uncles : (Person); individual : (Person); hypertension : (Finding)
His family medical history includes a mother with hyperlipidemia.,mother : (Person); his : (Person); hyperlipidemia : (Finding)
"The patient has a younger sister who is healthy, but a maternal aunt, aged 45, was diagnosed with breast cancer at 40.",sister : (Person); patient : (Person); aunt : (Person); breast cancer : (Finding)
She mentions that her father has a history of asthma and her grandmother passed away due to a stroke.,father : (Person); grandmother : (Person); asthma : (Finding); stroke : (Finding)
The subject has an elder brother without health issues but a cousin who suffers from bipolar disorder.,brother : (Person); subject : (Person); cousin : (Person); bipolar disorder : (Finding)
The individual mentions that their father and uncle both suffered from hypertension.,father : (Person); uncle : (Person); hypertension : (Finding)
His medical background includes a history of asthma.,His : (Person); asthma : (Finding)
"The woman has a younger sister who is in good health, but her maternal aunt, aged 45 years, was diagnosed with breast cancer at 40.",woman : (Person); sister : (Person); maternal aunt : (Person); breast cancer : (Finding)
"The individual mentions that their uncle suffered from hypertension while ""uncle"" and ""individual"" are (Person); ""hypertension"" is (Finding) and refers to ""uncle"" (Person).",uncle : (Person); individual : (Person); hypertension : (Finding)
"""The individual indicates that both siblings suffered from diabetes.""","sibling : (Person); individual : (Person); diabetes : (Finding) and refers to ""siblings"" (Person)"
"""The only medical history of the individual was diabetes.""",individual : (Person); diabetes : (Finding)
"""Infant, Hispanic, the second child of young, healthy, non-consanguineous guardians (mother aged 26 and father aged 32), with no history of hereditary-familial pathology, cardiac issues or known diabetes.""",infant : (Person); guardians : (Person); mother : (Person); father : (Person); diabetes : (Finding)
"""Suspecting secondary diabetes, she underwent various examinations.""",she : (Person); diabetes : (Finding)
"""The patient mentions that his mother suffers from diabetes""",mother : (Person); patient : (Person); diabetes : (Finding)
"""The adolescent has a family history of asthma""",adolescent : (Person); family : (Person); asthma : (Finding)
"""The child has a record of allergies in both parents""",child : (Person); parents : (Person); allergies : (Finding)
"""After evaluating the patient's background, a diagnosis of dyslipidemia was made""",patient : (Person); dyslipidemia : (Finding)
"""Both siblings have experienced episodes of anxiety in the past""",siblings : (Person); anxiety : (Finding)
"""The individual states that both siblings have a history of diabetes.""",siblings : (Person); individual : (Person); diabetes : (Finding)
"""The only medical record of the individual was diabetes.""",individual : (Person); diabetes : (Finding)
"""Infant, Hispanic, the second child of young, healthy, non-consanguineous parents (mother aged 25 and father aged 32), with no history of hereditary-familial diseases, cardiac issues or known diabetes.""",parents : (Person); infant : (Person); diabetes : (Finding)
"""Suspecting secondary diabetes, she underwent multiple evaluations.""",she : (Person); diabetes : (Finding)
"""The individual states that both grandparents suffered from diabetes.""",grandparents : (Person); individual : (Person); diabetes : (Finding)
"""The patient's previous medical history included asthma.""",patient : (Person); asthma : (Finding)
"""Toddler, Hispanic, the second child of healthy, non-related parents (mother aged 26 and father aged 32), with no known family history of cardiovascular disease or diabetes.""",parents : (Person); toddler : (Person); cardiovascular disease : (Finding); diabetes : (Finding)
"""Fearing secondary diabetes, she underwent extensive evaluations.""",she : (Person); diabetes : (Finding)
"""The patient indicates that their mother had diabetes and father had high cholesterol.""",mother : (Person); father : (Person); patient : (Person); diabetes : (Finding); high cholesterol : (Finding)
"""The patient's medical history reveals a case of asthma but no known issues with their parents.""",patient : (Person); asthma : (Finding); parents : (Person)
"""The child, African American, is the second offspring of healthy parents, with no record of heart disease or diabetes in the family.""",child : (Person); parents : (Person); heart disease : (Finding); diabetes : (Finding)
"""The patient has a history of migraines, while both siblings report no significant health issues.""",patient : (Person); siblings : (Person); migraines : (Finding)
"""The individual discloses that their mother had diabetes""",mother : (Person); individual : (Person); diabetes : (Finding)
"""The only medical history of the individual was asthma""",individual : (Person); asthma : (Finding)
"""Infant, Hispanic, the second child of young, healthy, non-consanguineous parents (mother aged 26 and father aged 32), with no known familial diseases, respiratory issues or chronic hypertension""",parents : (Person); infant : (Person); hypertension : (Finding)
"""Believing it to be secondary asthma, he underwent various examinations""",he : (Person); asthma : (Finding)
"""The individual indicates that their mother has a history of diabetes and their father has experienced high cholesterol levels.""",mother : (Person); father : (Person); diabetes : (Finding); high cholesterol levels : (Finding)
"""The patient has a personal history of asthma and reports that their siblings are generally healthy.""",patient : (Person); siblings : (Person); asthma : (Finding)
"""The newborn, Hispanic, born to a mother aged 25 and a father aged 27, exhibited no signs of hereditary diseases or known issues with high blood pressure.""",newborn : (Person); mother : (Person); father : (Person); high blood pressure : (Finding)
"""The teenager has a family history of allergies, particularly in their father, who also suffers from seasonal asthma.""",teenager : (Person); father : (Person); allergies : (Finding); seasonal asthma : (Finding)
"""The adult patient disclosed that their father was diagnosed with coronary artery disease, while their mother has no reported health issues.""",patient : (Person); father : (Person); coronary artery disease : (Finding); mother : (Person)
"Concerned about potential secondary hypertension, she was subjected to various examinations.",individual : (Person); siblings : (Person); hypertension : (Finding); newborn : (Person); offspring : (Person); parents : (Person); familial diseases : (Finding); renal issues : (Finding); hypertension : (Finding); she : (Person); secondary hypertension : (Finding)
"""The individual reveals that both of their guardians experienced high blood pressure.""",guardians : (Person); individual : (Person); high blood pressure : (Finding)
"""Child, Hispanic, the second offspring of young, healthy, unrelated guardians (mother aged 25 and father aged 32), with no record of genetic disorders, renal issues, or known high blood pressure.""",guardians : (Person); child : (Person); high blood pressure : (Finding)
"""Considering the possibility of secondary high blood pressure, she went through multiple examinations.""",she : (Person); high blood pressure : (Finding)
"""The individual mentions that their mother had diabetes.""",mother : (Person); individual : (Person); diabetes : (Finding)
"""The patient's background reveals a history of asthma.""",patient : (Person); asthma : (Finding)
"""Child, Hispanic, the second offspring of healthy parents (mother aged 32 and father aged 34), with no known genetic disorders or hypertension.""",parents : (Person); child : (Person); hypertension : (Finding)
"""Worried about potential hereditary conditions, she decided to get screened for high cholesterol.""",she : (Person); cholesterol : (Finding)
"""The adult disclosed that both grandparents had heart disease.""",grandparents : (Person); adult : (Person); heart disease : (Finding)
"The individual mentions that both aunts had a history of smoking, where ""aunts"" and ""individual"" are (Person); ""history of smoking"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person).",individual : (Person); aunts : (Person); history of smoking : (Finding); history : (Severity Qualifier)
"The patient indicates that both aunts had a history of smoking, where ""aunts"" and ""Patient"" are (Person); ""history of smoking"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person).",Patient: (Person); aunts: (Person); history of smoking: (Finding); history: (Severity Qualifier)
"The individual states that both aunts had a history of smoking where ""aunts"" and ""Individual"" are (Person); ""history of smoking"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person)",aunts : (Person); Individual : (Person); history of smoking : (Finding); history : (Severity Qualifier)
"The subject mentions that his grandfather suffered from hypertension where ""grandfather"" and ""Subject"" are (Person); ""suffered from hypertension"" is (Finding) and ""suffered"" a (Severity Qualifier) and refers to ""grandfather"" (Person)",grandfather : (Person); Subject : (Person); suffered from hypertension : (Finding); suffered : (Severity Qualifier)
"The woman indicates that her mother was diagnosed with diabetes where ""mother"" and ""Woman"" are (Person); ""diagnosed with diabetes"" is (Finding) and ""diagnosed"" a (Severity Qualifier) and refers to ""mother"" (Person)",mother : (Person); Woman : (Person); diagnosed with diabetes : (Finding); diagnosed : (Severity Qualifier)
"The child reveals that both grandparents were asthmatic where ""grandparents"" and ""Child"" are (Person); ""were asthmatic"" is (Finding) and ""were"" a (Severity Qualifier) and refers to ""grandparents"" (Person)",grandparents : (Person); Child : (Person); were asthmatic : (Finding); were : (Severity Qualifier)
"The patient mentions that both aunts had a history of smoking where ""aunts"" and ""Patient"" are (Person); ""history of smoking"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person)",Patient: (Person); aunts: (Person); history of smoking: (Finding); history: (Severity Qualifier)
"The patient indicates that his grandfather suffered from heart disease where ""grandfather"" and ""Patient"" are (Person); ""suffered from heart disease"" is (Finding) and ""suffered"" a (Severity Qualifier) and refers to ""grandfather"" (Person)",Patient: (Person); grandfather: (Person); suffered from heart disease: (Finding); suffered: (Severity Qualifier)
"The patient states that her mother had diabetes and hypertension where ""mother"" and ""Patient"" are (Person); ""diabetes and hypertension"" is (Finding) and ""diabetes"" a (Severity Qualifier) and refers to ""mother"" (Person)",Patient: (Person); mother: (Person); diabetes and hypertension: (Finding); diabetes: (Severity Qualifier)
"The patient reveals that both grandparents experienced strokes where ""grandparents"" and ""Patient"" are (Person); ""experienced strokes"" is (Finding) and ""experienced"" a (Severity Qualifier) and refers to ""grandparents"" (Person)",Patient: (Person); grandparents: (Person); experienced strokes: (Finding); experienced: (Severity Qualifier)
"The patient states that both aunts had a history of depression, where ""aunts"" and ""Patient"" are (Person); ""history of depression"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person)",Patient : (Person); aunts : (Person); history of depression : (Finding); history : (Severity Qualifier)
"The patient disclosed that both grandparents suffered from heart disease, where ""grandparents"" and ""Patient"" are (Person); ""suffered from heart disease"" is (Finding) and ""suffered"" a (Severity Qualifier) and refers to ""grandparents"" (Person)",Patient : (Person); grandparents : (Person); suffered from heart disease : (Finding); suffered : (Severity Qualifier)
"The patient mentioned that his cousin was diagnosed with asthma, where ""cousin"" and ""Patient"" are (Person); ""diagnosed with asthma"" is (Finding) and ""diagnosed"" a (Severity Qualifier) and refers to ""cousin"" (Person)",Patient : (Person); cousin : (Person); diagnosed with asthma : (Finding); diagnosed : (Severity Qualifier)
"The individual discloses that both aunts had a history of smoking, where ""aunts"" and ""individual"" are (Person); ""history of smoking"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person).",individual : (Person); aunts : (Person); history of smoking : (Finding); history : (Severity Qualifier)
"The patient notes that several relatives struggled with obesity, particularly ""relatives"" and ""Patient"" are (Person); ""struggled with obesity"" is (Finding) and ""struggled"" a (Severity Qualifier) and refers to ""relatives"" (Person).",relative : (Person); Patient : (Person); struggled with obesity : (Finding); struggled : (Severity Qualifier)
"The patient mentions that both aunts had a history of smoking where ""aunts"" and ""Patient"" are (Person); ""history of smoking"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person)",Patient: (Person); aunts: (Person); history of smoking: (Finding); history: (Severity Qualifier)
"The patient states that both grandparents suffered from diabetes where ""grandparents"" and ""Patient"" are (Person); ""suffered from diabetes"" is (Finding) and ""suffered"" a (Severity Qualifier) and refers to ""grandparents"" (Person)",Patient: (Person); grandparents: (Person); suffered from diabetes: (Finding); suffered: (Severity Qualifier)
"The patient indicates that one uncle had a history of heart disease where ""uncle"" and ""Patient"" are (Person); ""history of heart disease"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""uncle"" (Person)",Patient: (Person); uncle: (Person); history of heart disease: (Finding); history: (Severity Qualifier)
"The patient observes that both cousins faced issues with obesity where ""cousins"" and ""Patient"" are (Person); ""issues with obesity"" is (Finding) and ""issues"" a (Severity Qualifier) and refers to ""cousins"" (Person)",Patient: (Person); cousins: (Person); issues with obesity: (Finding); issues: (Severity Qualifier)
"The patient reports that their brother had a history of hypertension where ""brother"" and ""Patient"" are (Person); ""history of hypertension"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""brother"" (Person)",Patient: (Person); brother: (Person); history of hypertension: (Finding); history: (Severity Qualifier)
"The individual mentions that both aunts had a history of smoking where ""aunts"" and ""Individual"" are (Person); ""history of smoking"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person)",Individual : (Person); aunts : (Person); history of smoking : (Finding); history : (Severity Qualifier)
"The patient states that both aunts had a history of smoking, where ""aunts"" and ""Patient"" are (Person); ""history of smoking"" is (Finding) and ""history"" a (Severity Qualifier) and refers to ""aunts"" (Person)",Patient : (Person); aunts : (Person); history of smoking : (Finding); history : (Severity Qualifier)
"The patient mentions that his brother suffered from obesity, where ""brother"" and ""Patient"" are (Person); ""obesity"" is (Finding) and ""suffered from"" a (Severity Qualifier) and refers to ""brother"" (Person)",Patient : (Person); brother : (Person); obesity : (Finding); suffered from : (Severity Qualifier)
"The patient reveals that her mother experienced depression, where ""mother"" and ""Patient"" are (Person); ""depression"" is (Finding) and ""experienced"" a (Severity Qualifier) and refers to ""mother"" (Person)",Patient : (Person); mother : (Person); depression : (Finding); experienced : (Severity Qualifier)
"The patient discloses that his father was diagnosed with diabetes, where ""father"" and ""Patient"" are (Person); ""diagnosed with diabetes"" is (Finding) and ""diagnosed"" a (Severity Qualifier) and refers to ""father"" (Person)",Patient : (Person); father : (Person); diagnosed with diabetes : (Finding); diagnosed : (Severity Qualifier)
"The individual indicates that both parents had hypertension, where ""parents"" and ""individual"" are (Person); ""hypertension"" is (Finding) and ""high"" is a (Severity Qualifier) and refers to ""parents"" (Person).",individual : (Person); parents : (Person); hypertension : (Finding); high : (Severity Qualifier)
"The individual indicates that their uncle suffered from hypertension while their aunt has a history of diabetes, where ""uncle"" and ""aunt"" are (Person); ""hypertension"" and ""diabetes"" are (Finding) and ""suffered"" is a (Severity Qualifier) referring to ""uncle"" (Person).",uncle : (Person); aunt : (Person); hypertension : (Finding); diabetes : (Finding); suffered : (Severity Qualifier)
"The individual states that both parents suffered from hypertension where ""parents"" and ""individual"" are (Person); ""hypertension"" is (Finding) and ""suffered"" is a (Severity Qualifier) and refers to ""parents"" (Person)",individual : (Person); parents : (Person); hypertension : (Finding); suffered : (Severity Qualifier)
The individual states that both uncles had elevated blood pressure.,individual : (Person); uncles : (Person); elevated blood pressure : (Finding); elevated : (Severity Qualifier) and refers to uncles : (Person)
The patient mentions that his father suffered from type 2 diabetes.,patient : (Person); father : (Person); type 2 diabetes : (Finding)
She notes that her sister experienced severe migraines.,she : (Person); sister : (Person); severe migraines : (Finding); severe : (Severity Qualifier) and refers to sister : (Person)
The client reports that both aunts had high blood sugar levels.,client : (Person); aunts : (Person); high blood sugar levels : (Finding); high : (Severity Qualifier) and refers to aunts : (Person)
"The patient states that her aunt has a history of hypertension, and ""aunt"" and ""Patient"" are (Person); ""hypertension"" is (Finding) and ""history of"" is a (Severity Qualifier) and refers to ""aunt"" (Person).",aunt : (Person); Patient : (Person); hypertension : (Finding); history of : (Severity Qualifier)
"The patient mentions that his uncle suffered from severe asthma, where ""uncle"" and ""Patient"" are (Person); ""severe asthma"" is (Finding) and ""severe"" is a (Severity Qualifier) and refers to ""uncle"" (Person).",uncle : (Person); Patient : (Person); severe asthma : (Finding); severe : (Severity Qualifier)
"The patient indicates that her mother had a significant issue with diabetes, where ""mother"" and ""Patient"" are (Person); ""significant issue with diabetes"" is (Finding) and ""significant"" is a (Severity Qualifier) and refers to ""mother"" (Person).",mother : (Person); Patient : (Person); significant issue with diabetes : (Finding); significant : (Severity Qualifier)
